exposure,mediator,outcome,nobs,exposure0,exposure1,ie.avg,ie.avg.ci.2.5%,ie.avg.ci.97.5%,ie.avg.p,de.avg,de.avg.ci.2.5%,de.avg.ci.97.5%,de.avg.p,ip.avg,ip.avg.ci.2.5%,ip.avg.ci.97.5%,ip.avg.p,te,te.ci.2.5%,te.ci.97.5%,te.p,ie0,ie0.ci.2.5%,ie0.ci.97.5%,ie0.p,ie1,ie1.ci.2.5%,ie1.ci.97.5%,ie1.p,de0,de0.ci.2.5%,de0.ci.97.5%,de0.p,de1,de1.ci.2.5%,de1.ci.97.5%,de1.p,ip0,ip0.ci.2.5%,ip0.ci.97.5%,ip0.p,ip1,ip1.ci.2.5%,ip1.ci.97.5%,ip1.p,model.m.coef.exposure,model.m.coef.Educ,model.m.coef.Race_Black,model.m.coef.Race_Asian,model.m.coef.Race_Hispanic,model.m.coef.Race_Other,model.m.coef.APOE4Count,model.m.coef.Age_VS1,model.m.coef.BMI_VS1,model.m.coef.MH_HTN_VS1,model.m.coef.MH_Stroke_VS1,model.m.coef.MH_DB2_VS1,model.m.coef.Med_Benzo_VS1,model.m.coef.Med_Antidep_VS1,model.m.coef.Med_Zolpidem_VS1,model.m.coef.Med_Opiod_VS1,model.m.coef.Med_AntiInfl_VS1,model.m.coef.AHI4,model.m.ci.lb.exposure,model.m.ci.lb.Educ,model.m.ci.lb.Race_Black,model.m.ci.lb.Race_Asian,model.m.ci.lb.Race_Hispanic,model.m.ci.lb.Race_Other,model.m.ci.lb.APOE4Count,model.m.ci.lb.Age_VS1,model.m.ci.lb.BMI_VS1,model.m.ci.lb.MH_HTN_VS1,model.m.ci.lb.MH_Stroke_VS1,model.m.ci.lb.MH_DB2_VS1,model.m.ci.lb.Med_Benzo_VS1,model.m.ci.lb.Med_Antidep_VS1,model.m.ci.lb.Med_Zolpidem_VS1,model.m.ci.lb.Med_Opiod_VS1,model.m.ci.lb.Med_AntiInfl_VS1,model.m.ci.lb.AHI4,model.m.ci.ub.exposure,model.m.ci.ub.Educ,model.m.ci.ub.Race_Black,model.m.ci.ub.Race_Asian,model.m.ci.ub.Race_Hispanic,model.m.ci.ub.Race_Other,model.m.ci.ub.APOE4Count,model.m.ci.ub.Age_VS1,model.m.ci.ub.BMI_VS1,model.m.ci.ub.MH_HTN_VS1,model.m.ci.ub.MH_Stroke_VS1,model.m.ci.ub.MH_DB2_VS1,model.m.ci.ub.Med_Benzo_VS1,model.m.ci.ub.Med_Antidep_VS1,model.m.ci.ub.Med_Zolpidem_VS1,model.m.ci.ub.Med_Opiod_VS1,model.m.ci.ub.Med_AntiInfl_VS1,model.m.ci.ub.AHI4,model.m.p.exposure,model.m.p.Educ,model.m.p.Race_Black,model.m.p.Race_Asian,model.m.p.Race_Hispanic,model.m.p.Race_Other,model.m.p.APOE4Count,model.m.p.Age_VS1,model.m.p.BMI_VS1,model.m.p.MH_HTN_VS1,model.m.p.MH_Stroke_VS1,model.m.p.MH_DB2_VS1,model.m.p.Med_Benzo_VS1,model.m.p.Med_Antidep_VS1,model.m.p.Med_Zolpidem_VS1,model.m.p.Med_Opiod_VS1,model.m.p.Med_AntiInfl_VS1,model.m.p.AHI4,model.y.coef.exposure,model.y.coef.mediator,model.y.coef.Educ,model.y.coef.Race_Black,model.y.coef.Race_Asian,model.y.coef.Race_Hispanic,model.y.coef.Race_Other,model.y.coef.APOE4Count,model.y.coef.Age_VS1,model.y.coef.BMI_VS1,model.y.coef.MH_HTN_VS1,model.y.coef.MH_Stroke_VS1,model.y.coef.MH_DB2_VS1,model.y.coef.Med_Benzo_VS1,model.y.coef.Med_Antidep_VS1,model.y.coef.Med_Zolpidem_VS1,model.y.coef.Med_Opiod_VS1,model.y.coef.Med_AntiInfl_VS1,model.y.coef.AHI4,model.y.ci.lb.exposure,model.y.ci.lb.mediator,model.y.ci.lb.Educ,model.y.ci.lb.Race_Black,model.y.ci.lb.Race_Asian,model.y.ci.lb.Race_Hispanic,model.y.ci.lb.Race_Other,model.y.ci.lb.APOE4Count,model.y.ci.lb.Age_VS1,model.y.ci.lb.BMI_VS1,model.y.ci.lb.MH_HTN_VS1,model.y.ci.lb.MH_Stroke_VS1,model.y.ci.lb.MH_DB2_VS1,model.y.ci.lb.Med_Benzo_VS1,model.y.ci.lb.Med_Antidep_VS1,model.y.ci.lb.Med_Zolpidem_VS1,model.y.ci.lb.Med_Opiod_VS1,model.y.ci.lb.Med_AntiInfl_VS1,model.y.ci.lb.AHI4,model.y.ci.ub.exposure,model.y.ci.ub.mediator,model.y.ci.ub.Educ,model.y.ci.ub.Race_Black,model.y.ci.ub.Race_Asian,model.y.ci.ub.Race_Hispanic,model.y.ci.ub.Race_Other,model.y.ci.ub.APOE4Count,model.y.ci.ub.Age_VS1,model.y.ci.ub.BMI_VS1,model.y.ci.ub.MH_HTN_VS1,model.y.ci.ub.MH_Stroke_VS1,model.y.ci.ub.MH_DB2_VS1,model.y.ci.ub.Med_Benzo_VS1,model.y.ci.ub.Med_Antidep_VS1,model.y.ci.ub.Med_Zolpidem_VS1,model.y.ci.ub.Med_Opiod_VS1,model.y.ci.ub.Med_AntiInfl_VS1,model.y.ci.ub.AHI4,model.y.p.exposure,model.y.p.mediator,model.y.p.Educ,model.y.p.Race_Black,model.y.p.Race_Asian,model.y.p.Race_Hispanic,model.y.p.Race_Other,model.y.p.APOE4Count,model.y.p.Age_VS1,model.y.p.BMI_VS1,model.y.p.MH_HTN_VS1,model.y.p.MH_Stroke_VS1,model.y.p.MH_DB2_VS1,model.y.p.Med_Benzo_VS1,model.y.p.Med_Antidep_VS1,model.y.p.Med_Zolpidem_VS1,model.y.p.Med_Opiod_VS1,model.y.p.Med_AntiInfl_VS1,model.y.p.AHI4
Adiponectin_VS1,delta_dbs_N3_C,Teng3MSScore_V2,1898,2.12683169202188,2.8760333337942,-0.000405306235193812,-0.0121081092807347,0.0106557888242414,0.906,-0.238261033121819,-0.538721801683993,0.0509237891992187,0.104,0.000437103215427721,-0.0849839970767341,0.0717243931484336,0.92,-0.238666339357013,-0.540033728615315,0.0494217964873306,0.106,-0.000405306235193809,-0.0121081092807346,0.0106557888242414,0.906,-0.000405306235193816,-0.0121081092807348,0.0106557888242415,0.906,-0.238261033121819,-0.538721801683993,0.0509237891992187,0.104,-0.238261033121819,-0.538721801683993,0.0509237891992187,0.104,0.000437103215428114,-0.0849839970767343,0.0717243931484338,0.92,0.000437103215427329,-0.0849839970767339,0.0717243931484333,0.92,0.00409791709396352,0.0144017632000989,-0.0932277960167414,0.328931972603584,0.0354909657322918,0.379625677670961,0.155061472712698,-0.0190772723095127,-0.0299098738588945,-0.0620768780158195,-0.258557326459986,-0.336593790626277,-0.704021152931877,-0.290567270544519,0.0934936833879604,0.172295461827474,0.0388890472947726,0.0020815564443598,-0.116261934714075,-0.0296488707542523,-0.603969549465488,-0.0951904145403846,-0.46406917343704,-0.263130918701657,0.00621456998388448,-0.0328215102569075,-0.0506827435408131,-0.207353220740675,-0.625344986686771,-0.562611751476099,-1.05406377518427,-0.559673993273837,-0.576514360354387,-0.189312500649309,-0.121662119430438,-0.00307741942619656,0.124457768902002,0.0584523971544502,0.417513957432005,0.753054359747552,0.535051104901624,1.02238227404358,0.303908375441511,-0.00533303436211795,-0.00913700417697585,0.0831994647090358,0.1082303337668,-0.110575829776455,-0.353978530679488,-0.0214605478152007,0.763501727130308,0.533903424304257,0.199440214019983,0.00724053231491617,0.946768473817466,0.521472942884755,0.720390335223392,0.128416129936476,0.889200936613989,0.246871520067099,0.0411806676353873,0.00654435787302822,0.00479467518500265,0.402116827995316,0.166977714445727,0.00353378526397887,8.29012836455869e-05,0.0343374396259834,0.784366863976953,0.350183326013503,0.634804640125322,0.428856640753673,-0.310916010826139,-0.0495922893762715,0.827280751757513,-5.48997416423196,-6.43961246456552,-4.11951837270634,0.194247433277705,-0.76286279460776,-0.316930320461378,0.010182396373931,-0.304501153779,-1.30177989687447,-0.404515379750882,0.0307879911788326,-0.722381265909128,1.09954989752523,0.283033830915261,0.135945830878094,-0.00694633458170978,-0.729626341231181,-0.206989146680643,0.674019916953681,-7.26681157465622,-7.91596447322449,-5.8574053856429,-2.04258300506416,-1.28124870392957,-0.364838193862384,-0.0622357850089306,-0.809985325879736,-2.57841565911522,-1.1925732033354,-1.19197739823372,-1.65967061576388,-1.2313315661694,-0.975226174847098,-0.422615750287588,-0.0248964550064831,0.107794319578903,0.1078045679281,0.980541586561345,-3.7131367538077,-4.96326045590654,-2.38163135976978,2.43107787161957,-0.244476885285953,-0.269022447060371,0.0826005777567926,0.200983018321736,-0.02514413463371,0.383542443833636,1.25355338059138,0.214908083945621,3.43043136121986,1.54129383667762,0.694507412043777,0.0110037858430635,0.145470709572594,0.536689936802968,1.77077052547679e-25,1.64384901182988e-09,2.41594190343896e-17,3.56901682405951e-06,0.864781560704566,0.00394420755350069,6.28417529464478e-37,0.78276314045721,0.237579947917922,0.0456596577089022,0.314203120094167,0.960620339302154,0.130818080006825,0.354994918725362,0.659148018894208,0.633179423802333,0.447974317536981
Adiponectin_VS1,delta_rel_N3_C,Teng3MSScore_V2,1898,2.12683169202188,2.8760333337942,4.16461048357465e-05,-0.0091145118725811,0.00894392972781329,0.992,-0.227829116828659,-0.51463623895952,0.0703022609452718,0.124,7.33395500856311e-05,-0.0892871686962224,0.0946268112942743,0.982,-0.227787470723824,-0.514315919949527,0.0719272546872536,0.126,4.16461048357496e-05,-0.00911451187258109,0.00894392972781319,0.992,4.16461048357433e-05,-0.00911451187258111,0.00894392972781338,0.992,-0.227829116828659,-0.51463623895952,0.070302260945272,0.124,-0.227829116828659,-0.51463623895952,0.0703022609452717,0.124,7.33395500854591e-05,-0.0892871686962271,0.0946268112942748,0.982,7.33395500858031e-05,-0.0892871686962177,0.0946268112942738,0.982,9.82315767536571e-05,0.00226093615689496,0.0278294477404631,0.0164866416411966,0.00360363093061057,0.0332370439016459,0.00235977337056289,-0.00117775426600145,-0.00158618792580489,-0.0077096347822196,-0.0266705485812128,-0.0228458915065147,-0.0158127398034761,-0.0188611231978035,-0.0290190372430999,0.00810541672896335,-0.00356638726573028,-2.2304892664232e-06,-0.00462673658834719,0.000531639884423819,0.00777925251853832,-0.000163136065060018,-0.0160076075236627,0.00800434038674878,-0.00348351129872359,-0.00171731198212913,-0.00240166872335019,-0.0134127499340395,-0.0410695362161214,-0.0317186813422787,-0.0295543672791298,-0.0294254490823068,-0.0553215511585636,-0.0060902314484272,-0.00986914636895933,-0.00020475646771129,0.00482319974185451,0.0039902324293661,0.0478796429623879,0.0331364193474531,0.0232148693848838,0.058469747416543,0.00820305803984937,-0.00063819654987377,-0.000770707128259587,-0.00200651963039972,-0.0122715609463041,-0.0139731016707508,-0.00207111232782229,-0.00829679731330012,-0.0027165233276362,0.0223010649063539,0.00273637183749878,0.000200295489178444,0.967480635375668,0.0104194112121555,0.00654554875368913,0.0522850394912951,0.718601913434467,0.00985897224034674,0.428443638869915,1.95435069357241e-05,0.000140712454919283,0.00808697983222037,0.000288012173624397,4.85029535332252e-07,0.0241337852308811,0.000473458366670071,0.0306066831618299,0.262933776601682,0.267248146757629,0.982769581684433,-0.311210633315185,0.930427889924405,0.824462897291651,-5.51124407873291,-6.47126458533014,-4.12463136967201,0.144496254191251,-0.772748246991512,-0.314888419435929,0.0131415289783793,-0.294249360058356,-1.26414242488076,-0.366566468456039,0.0804146260513184,-0.690422454686475,1.12191345331354,0.266947798730007,0.137335500169391,-0.00704748842182985,-0.729940127923157,-3.07915332342045,0.670943805879618,-7.29160377203236,-7.94825718946848,-5.8626503020953,-2.09560759356412,-1.29066982082438,-0.362936946156854,-0.0594061459884933,-0.800607059676479,-2.54466178815318,-1.15819573983202,-1.13902541202135,-1.62968833660113,-1.21193220478589,-0.991498163053441,-0.421401536404604,-0.0249954556139968,0.107518861292787,4.94000910326926,0.977981988703685,-3.73088438543346,-4.99427198119181,-2.38661243724872,2.38460010194662,-0.254826673158639,-0.266839892715005,0.0856892039452519,0.212108339559767,0.0163769383916537,0.425062802919941,1.29985466412398,0.248843427228178,3.45575911141296,1.52539376051346,0.696072536743387,0.0109004787703371,0.145108216291088,0.649086172935405,3.04187626961107e-25,1.53297896806466e-09,1.75372164172915e-17,3.47751425642569e-06,0.899343698869411,0.00347265877957153,2.67231912399913e-36,0.722432160557468,0.254561412776729,0.0529997986380679,0.363913968586197,0.897109582802589,0.149572916504967,0.345909218071352,0.677438948393849,0.629817655911646,0.4413373706155
Adiponectin_VS1,alpha_dbs_N3_C,Teng3MSScore_V2,1898,2.12683169202188,2.8760333337942,0.000956883724635185,-0.00749498877654457,0.0132698699517642,0.868,-0.230228560222273,-0.505438236154465,0.07748674342111,0.126,-0.00084928339061466,-0.190771272503131,0.0690998669753171,0.894,-0.229271676497638,-0.505498200253215,0.0808519750380972,0.122,0.000956883724635184,-0.00749498877654444,0.013269869951764,0.868,0.000956883724635187,-0.00749498877654471,0.0132698699517643,0.868,-0.230228560222273,-0.505438236154465,0.07748674342111,0.126,-0.230228560222273,-0.505438236154465,0.07748674342111,0.126,-0.000849283390614386,-0.190771272503131,0.0690998669753148,0.894,-0.000849283390614934,-0.190771272503131,0.0690998669753195,0.894,0.0720755319369895,-0.0447660389560952,-0.904322263061759,0.238621018027563,-0.168733300231655,-0.000472940943161936,0.217906631415691,-0.0046569078652764,-0.0248867360291174,-0.0959638961018626,-0.557311491330273,-0.426971167359629,0.449370941470388,-0.172758959139484,-0.258690086978497,0.00121186813378621,0.109906490748213,0.00199579041367177,-0.132032795074179,-0.119467869052595,-1.7704469987206,-0.48061309191471,-1.01589606020199,-1.0904707399621,-0.0345105312875878,-0.0279646252755665,-0.0601137292025524,-0.342326041139756,-1.17931637562201,-0.810256350670663,-0.144237416609743,-0.629114813177442,-1.3949013637287,-0.612009194756589,-0.162358966110593,-0.00675289046464681,0.276183858948158,0.0299357911404047,-0.0381975274029211,0.957855127969835,0.678429459738682,1.08952485807578,0.47032379411897,0.0186508095450138,0.0103402571443177,0.150398248936031,0.0646933929614676,-0.0436859840485946,1.04297929955052,0.283596894898473,0.877521189771702,0.614432931024162,0.382171947607018,0.0107444712919903,0.488673642455816,0.240027275142143,0.0407261371910599,0.515333703465884,0.696117501660049,0.99932112244709,0.090604505115076,0.695209497512687,0.166050648386211,0.444996214526291,0.0790390249038353,0.0290293600329536,0.137796298532287,0.457909946400565,0.655267402556757,0.996907943481741,0.428637589746164,0.654634642119751,-0.312491189300101,0.0190349394132557,0.827418654188666,-5.46813706490655,-6.46046709075687,-4.11806662280227,0.175429929218183,-0.774700487560384,-0.315895590893426,0.012139413006057,-0.299595952332705,-1.27834905664852,-0.37969555278199,0.0571482632770802,-0.704682913424694,1.09983748185625,0.274466236677591,0.131925170598569,-0.00708755348085731,-0.731278994738348,-0.0737852440495612,0.67410928509792,-7.24699951562103,-7.93616370439596,-5.8561170467958,-2.06073330708104,-1.29293673240712,-0.363714027213925,-0.0601667304547923,-0.805093780027518,-2.55545886164943,-1.16701472851189,-1.16137122044548,-1.64104797659158,-1.23125776260027,-0.983575204333789,-0.426728747492744,-0.0250366911630292,0.106296616138145,0.111855122876073,0.980728023279411,-3.68927461419206,-4.98477047711778,-2.38001619880874,2.4115931655174,-0.25646424271365,-0.268077154572926,0.0844455564669064,0.205901875362107,-0.00123925164762029,0.407623622947911,1.27566774699964,0.231682149742191,3.43093272631276,1.53250767768897,0.690579088689882,0.0108615842013146,0.143517214288962,0.687585958554349,1.79932237219329e-25,1.98468570154287e-09,1.85653630234973e-17,3.60468138838107e-06,0.877735946513632,0.0034108144452709,7.81115299794075e-37,0.741989248497928,0.245232529672942,0.049778331606725,0.344357335915788,0.926722859440787,0.140120418363255,0.35491323659402,0.668787497282666,0.643317222605401,0.43877543376618
Adiponectin_VS1,alpha_rel_N3_C,Teng3MSScore_V2,1898,2.12683169202188,2.8760333337942,0.00506605700119578,-0.00482486920032012,0.0220219949819829,0.434,-0.232047226142253,-0.517040467133202,0.038537028471728,0.124,-0.0121526747922039,-0.248628140321165,0.244643873793699,0.514,-0.226981169141058,-0.512279493895575,0.052308168496293,0.132,0.00506605700119578,-0.00482486920032002,0.0220219949819828,0.434,0.00506605700119578,-0.00482486920032022,0.022021994981983,0.434,-0.232047226142253,-0.517040467133202,0.038537028471728,0.124,-0.232047226142253,-0.517040467133202,0.038537028471728,0.124,-0.0121526747922037,-0.248628140321166,0.244643873793699,0.514,-0.012152674792204,-0.248628140321164,0.2446438737937,0.514,0.00077435946224239,-0.000428454304827788,-0.00472080900646624,0.000854342036543408,0.000241982908973494,0.00118029296509424,0.000706800827663184,-1.74383952099808e-05,-7.1530623825481e-05,-0.00148461284631077,-0.00454728909328553,-0.00224812312827513,0.00865543343145743,-0.000279516605529526,-0.00707752763579291,-0.00130568441121654,0.000306938391296625,1.54122050420563e-05,-0.000719650316548604,-0.000975248579672083,-0.0110605739914404,-0.00441022903328361,-0.00595898628300854,-0.00679815355122965,-0.00114081467600385,-0.000188043672526105,-0.000329381310513221,-0.00328790749479611,-0.00910017232541731,-0.0050536520369563,0.00431040398199625,-0.00361990020734072,-0.0153942425052676,-0.00579427278942953,-0.00168596048221085,-4.86254311246177e-05,0.00226836924103338,0.000118339970016508,0.00161895597850794,0.00611891310637043,0.00644295210095552,0.00915873948141813,0.00255441633133022,0.000153166882106143,0.000186320062862259,0.000318681802174579,5.5941388462542e-06,0.000557405780406043,0.0130004628809186,0.00306086699628166,0.00123918723368182,0.00318290396699645,0.0022998372648041,7.94498412087302e-05,0.309511391200841,0.124518344668489,0.144347925388618,0.750314947011903,0.939002603978108,0.771745338552388,0.453190408504493,0.841137385828276,0.58646055129428,0.106557585345708,0.0502818729672536,0.116219051132378,9.68271360022677e-05,0.869660964029718,0.0952829366132338,0.568406193651312,0.762639401737579,0.636969637082968,-0.318052320256707,8.95331519566838,0.830402621787429,-5.44308389338054,-6.46357414767406,-4.12344500020518,0.164853391876265,-0.776880858624267,-0.315828103403673,0.0123061317148014,-0.288130412524306,-1.2482441345823,-0.367694768117768,-0.0117928117449175,-0.705468769473282,1.15828066745311,0.286179508593787,0.131269117828155,-0.00718755406085331,-0.73670597619766,-3.72164503722074,0.677124991285357,-7.22014170863327,-7.93845441084343,-5.8606149797769,-2.07031440106806,-1.2945576609201,-0.363622740703918,-0.0599350036571105,-0.793663789400142,-2.52501082910509,-1.15416457078905,-1.23396267455644,-1.64126549352686,-1.17332743202499,-0.971382635915229,-0.42704404984412,-0.0251284077221908,0.100601335684246,21.6282754285575,0.983680252289502,-3.66602607812782,-4.9886938845047,-2.38627502063346,2.40002118482059,-0.25920405632843,-0.268033466103428,0.0845472670867133,0.217402964351531,0.0285225599404975,0.41877503455351,1.2103770510666,0.230327954580299,3.48988876693121,1.5437416531028,0.689582285500429,0.0107532996004842,0.136405244388045,0.166104294248113,1.19712630175419e-25,2.26119875769599e-09,1.7234201839183e-17,3.46194629175558e-06,0.885003423430925,0.00328794784696598,7.47450560121125e-37,0.738348019846969,0.263791830155064,0.0553368073975814,0.359300045787665,0.984903711454578,0.139438940775262,0.330040173031887,0.655424387546364,0.644766812371796,0.4321324719159
Adiponectin_VS1,delta_dbs_N2_C,Teng3MSScore_V2,1898,2.12683169202188,2.8760333337942,0.000360220207052858,-0.00713299445990584,0.00959097377230585,0.926,-0.229519476357276,-0.532033457619607,0.0924589195430257,0.142,-0.000513791750263218,-0.0947965702959162,0.059565036021883,0.918,-0.229159256150223,-0.530799725223231,0.0933273895169535,0.144,0.000360220207052857,-0.00713299445990592,0.00959097377230584,0.926,0.000360220207052859,-0.00713299445990577,0.00959097377230586,0.926,-0.229519476357276,-0.532033457619607,0.0924589195430259,0.142,-0.229519476357276,-0.532033457619607,0.0924589195430256,0.142,-0.000513791750262539,-0.094796570295919,0.0595650360218829,0.918,-0.000513791750263897,-0.0947965702959135,0.0595650360218831,0.918,-0.00873217905520787,0.00844384298264599,-0.0682078251191229,0.140094386477332,-0.13239188429784,0.216208143356407,0.221739293774676,0.00098045510534098,-0.00685356720531175,-0.042532124579074,-0.210907743894348,-0.178967335430006,-0.36903674022904,-0.0513533485974222,-0.0167214800218384,0.329738980234012,0.055177973322885,-0.000645449100004962,-0.13259886631413,-0.036890261518274,-0.593830681031312,-0.296385339101397,-0.646507335554803,-0.445275973735024,0.0685555495874995,-0.0131642384770123,-0.0282316805355302,-0.192041276012058,-0.588382223276421,-0.41157061344114,-0.729278293924054,-0.328300833683637,-0.706251049629138,-0.0424048843985628,-0.110051053292437,-0.00595473821207288,0.115134508203714,0.0537779474835659,0.457415030793066,0.576574112056061,0.381723566959123,0.877692260447839,0.374923037961852,0.0151251486876942,0.0145245461249067,0.10697702685391,0.166566735487725,0.053635942581128,-0.00879518653402517,0.225594136488792,0.672808089585461,0.701882844866587,0.220406999938207,0.00466384001206295,0.890049880841836,0.714932757202079,0.799137105544538,0.529108869361448,0.613587632686681,0.521579254595158,0.00457487605814659,0.891879605096844,0.529591783592272,0.576960828483767,0.273305008105842,0.131469894658411,0.0446682477458588,0.716150490127807,0.962071275815356,0.0824186672474901,0.512580904701739,0.811576726624985,-0.311364219362122,-0.0280552476157558,0.826803429455072,-5.48726437181703,-6.45199457143378,-4.12499273804546,0.181486699814391,-0.764331697240648,-0.315956727941738,0.0114734169685529,-0.302615868567554,-1.29487451609934,-0.392843895994508,0.0553485947956092,-0.70941210065581,1.09444420646129,0.283740213253127,0.135565265695594,-0.00706767196557552,-0.730104321043483,-0.18100626236651,0.67354361898775,-7.26419121841842,-7.92769324111701,-5.86310552154043,-2.05494029812506,-1.2832869667817,-0.363773857465799,-0.0608040423520331,-0.80808142752347,-2.57135489045052,-1.17964804479824,-1.16377464749475,-1.64568085706183,-1.23654884410527,-0.975322570299041,-0.423064063910348,-0.0250162797232417,0.10737588231924,0.124895767134999,0.980063239922394,-3.71033752521565,-4.97629590175056,-2.3868799545505,2.41791369775384,-0.245376427699594,-0.268139598417677,0.0837508762891388,0.202849690388361,-0.0183941417481668,0.393960252809227,1.27447183708597,0.226856655750206,3.42543725702785,1.54280299680529,0.694194595301535,0.0108809357920906,0.14492012903043,0.719081346926271,1.8818276577664e-25,1.67720967915642e-09,2.04013095953769e-17,3.47490534623511e-06,0.873564485158508,0.00391455576346369,7.54824912349993e-37,0.755585948199178,0.240478812242433,0.0467920449792858,0.327596106806522,0.929059302707508,0.137440333276295,0.35725605517161,0.658555329530011,0.634172038725234,0.440046930251392
Adiponectin_VS1,delta_rel_N2_C,Teng3MSScore_V2,1898,2.12683169202188,2.8760333337942,-0.000399500004795549,-0.0120941180908545,0.0113429692665124,0.946,-0.229529915589673,-0.534320887098791,0.0724657806395454,0.126,0.000441469191956767,-0.127514564904926,0.170820438706433,0.952,-0.229929415594469,-0.535322717911933,0.0726585570545269,0.126,-0.000399500004795548,-0.0120941180908546,0.0113429692665125,0.946,-0.000399500004795549,-0.0120941180908543,0.0113429692665123,0.946,-0.229529915589673,-0.534320887098792,0.0724657806395453,0.126,-0.229529915589673,-0.534320887098791,0.0724657806395455,0.126,0.00044146919195659,-0.127514564904925,0.170820438706436,0.952,0.000441469191956944,-0.127514564904928,0.170820438706429,0.952,-0.000290898387880917,0.00166340483980859,0.0175696350380649,0.00204862076438961,0.00358532953392248,0.0175041320402315,0.00227710952842527,-0.00105100378217262,-0.00081090845941968,-0.00226789651082054,-0.0226780121499714,-0.0089823912976131,-0.0198633722196251,-0.0147612443454497,-0.0115992793665123,-0.00030161120630366,-0.00546097137053828,-0.000312208943663221,-0.00413919752691921,0.000254961624117466,0.00123954638688856,-0.0115119627090439,-0.0123872462426687,-0.00304690403429717,-0.00248201404156197,-0.00149045213862335,-0.00147508522028657,-0.00691285756911716,-0.0344054163952991,-0.0162089266503882,-0.0310553826915972,-0.0233654687095702,-0.0330216335747467,-0.0118634035296127,-0.0105943186404038,-0.00047715831924608,0.00355740075115738,0.00307184805549971,0.0338997236892412,0.0156092042378231,0.0195579053105137,0.0380551681147602,0.00703623309841251,-0.000611555425721882,-0.00014673169855279,0.00237706454747609,-0.0109506079046436,-0.00175585594483803,-0.00867136174765302,-0.00615701998132931,0.00982307484172206,0.0112601811170054,-0.000327624100672714,-0.000147259568080363,0.882159839927672,0.0206514217873586,0.0349820040873321,0.767044422677542,0.659819394260911,0.0949959123344594,0.348162962947902,2.92110420487075e-06,0.0167401873526098,0.338404427386805,0.000153822191317955,0.0148710084562728,0.000511431999862441,0.000781836887539079,0.28840853256378,0.959201613858397,0.0370771167331961,0.000211512998857831,-0.310441509254175,2.32977111789682,0.822691182796209,-5.52628401265765,-6.46069777162438,-4.12963144814545,0.1346403055448,-0.775857792045252,-0.313535636595989,0.0135549266015633,-0.296138939491576,-1.23612286940199,-0.366896007269061,0.111979122823364,-0.673581049004764,1.12193699778032,0.275191989591375,0.146740047365826,-0.00632218835155586,-0.729100315553701,-2.59236259788275,0.669248091688833,-7.30493753183588,-7.93598773678542,-5.86737713955456,-2.10276583388454,-1.29372401949323,-0.361622287517116,-0.0588110032438976,-0.801587407550595,-2.51682065096244,-1.15431281088067,-1.10951849918811,-1.61244997209828,-1.2092995551267,-0.982615956290186,-0.412363172156276,-0.0243327065117578,0.108217297045352,7.25190483367639,0.976134273903585,-3.74763049347942,-4.98540780646334,-2.39188575673634,2.37204644497414,-0.257991564597271,-0.265448985674861,0.0859208564470242,0.209309528567443,0.0445749121584613,0.420520796342549,1.33347674483484,0.265287874088752,3.45317355068734,1.53299993547294,0.705843266887928,0.0116883298086461,0.146036161947741,0.353371733636116,3.62266339794541e-25,1.3365870933583e-09,1.81544629794056e-17,3.37270859941677e-06,0.906063843682418,0.00334067120712136,5.80153066011642e-36,0.713392377907393,0.250673194414611,0.0585158691719309,0.360922406657646,0.857334561690859,0.159574723824337,0.345359689502648,0.667906126467311,0.606797921540492,0.491257573162759
